species_no,month,sunrise,dewpoint,wetbulb,trap_T900,tmin,tavg,cool,station,depart,sunset,tmax,heat,resultspeed,long_lat,year,avgspeed,trap_T003,trap_T086,trap_T225,trap_T143,trap_T115,trap_T002,trap_T223,trap_T046,trap_T006,trap_T233,trap_T013,trap_T235,trap_T017,trap_T014,trap_T230,trap_T148,trap_T200,trap_T018,trap_T043,trap_T103,trap_T015,trap_T096
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3676.787561238288,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3676.787561238288,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3670.684491673382,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3671.9446257109375,2011,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3671.9446257109375,2011,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3671.9446257109375,2011,9.3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3671.679843362198,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3671.679843362198,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3669.828862864192,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3669.828862864192,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3669.828862864192,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3673.7092002470254,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3673.7092002470254,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3665.104258668013,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3665.104258668013,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3666.4212276555595,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3669.21642511989,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3669.21642511989,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3669.21642511989,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3666.146289224067,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3666.146289224067,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3666.146289224067,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3663.5018602480195,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3663.5018602480195,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3659.3703944292,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3666.428786105848,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.169309677578,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3658.2491715232723,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3664.733055893272,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3663.776733134232,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3663.776733134232,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.2907123477157,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.2907123477157,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.0367900541496,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3670.444561419377,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3670.444561419377,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.500444859872,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.500444859872,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.626074599296,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.626074599296,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.626074599296,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.5646519364122,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3667.284420533964,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3667.284420533964,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3667.284420533964,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3651.888622424952,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3654.783846640512,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3654.783846640512,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3654.783846640512,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3654.6296700550447,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3654.6296700550447,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3654.6296700550447,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3654.6296700550447,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3669.7706704409716,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3669.7706704409716,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3677.449549854998,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3677.449549854998,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3680.2696538764753,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3680.2696538764753,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3680.2696538764753,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3670.581906062775,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3667.066147864612,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3655.8952151661506,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3657.881107191728,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3674.401627477534,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3674.401627477534,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3649.350950476344,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3649.350950476344,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3649.350950476344,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3654.2506587422668,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3654.2506587422668,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3648.5498609373076,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3648.5498609373076,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3680.141970730566,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3679.89701023656,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3678.7843972084383,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3685.515936681855,2011,10.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3685.515936681855,2011,10.9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3677.574508199739,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3663.4051027254122,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3655.456346540685,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3677.35094381407,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3677.35094381407,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3680.85965964048,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3674.392878274965,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3688.772818667652,2011,10.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3688.772818667652,2011,10.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3688.772818667652,2011,10.9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3660.7470668930882,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
0.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3660.7470668930882,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3685.910729046421,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3685.910729046421,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3660.311588919029,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3662.081115273054,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3662.081115273054,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,9,528,59,65.0,0,64,75,10,2,10,1809,86,0,9.2,-3662.081115273054,2011,9.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,1,64,75,10,1,10,1809,86,0,10.5,-3689.1812306437346,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,1,64,75,10,1,10,1809,86,0,10.5,-3689.1812306437346,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,1,64,75,10,1,10,1809,86,0,10.5,-3689.1812306437346,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3689.391014080005,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3689.391014080005,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,528,59,65.0,0,64,75,10,1,10,1809,86,0,10.5,-3689.391014080005,2011,10.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3683.66335909779,2011,3.3,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3682.6828003446376,2011,3.3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3687.402467635194,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3684.1337379430465,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3684.1337379430465,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3684.6266654944766,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3680.287414366544,2011,3.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3680.287414366544,2011,3.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3680.287414366544,2011,3.3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3683.1849211884246,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
0.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3683.1849211884246,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3683.263980478028,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3683.263980478028,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3681.8237813935384,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,40,47.0,0,46,52,0,1,-12,1760,58,13,1.4,-3681.8237813935384,2011,3.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3675.26587527324,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3675.26587527324,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3675.26587527324,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3675.26587527324,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3668.6422583971685,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3668.6422583971685,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3675.272120998978,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3675.272120998978,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3664.446073533366,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3670.684491673382,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3671.9446257109375,2011,3.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3671.9446257109375,2011,3.7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3671.679843362198,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3671.679843362198,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3671.679843362198,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3669.828862864192,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3669.828862864192,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3672.428318647424,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3672.428318647424,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3673.7092002470254,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3665.104258668013,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3666.4212276555595,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3669.21642511989,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1.0,9,532,38,47.0,0,48,54,0,2,-12,1760,59,11,2.6,-3669.21642511989,2011,3.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
